Date,Bitcoin,Ethereum,Cardano,Litecoin
13.04.2020,"6291,52","143,5535","0,0303","37,8156"
12.04.2020,"6336,4","145,5532","0,031","38,4923"
11.04.2020,"6309,94","144,8834","0,0305","38,8779"
10.04.2020,"6293,14","144,4674","0,0304","38,6769"
09.04.2020,"6681,39","155,5165","0,0331","42,3473"
08.04.2020,"6782,21","159,2865","0,0334","42,851"
07.04.2020,"6612,07","151,0654","0,0323","41,0873"
06.04.2020,"6802,74","159,0482","0,033","41,7082"
05.04.2020,"6277,85","132,3314","0,0296","37,3532"
04.04.2020,"6366,26","133,8626","0,0301","37,7548"
03.04.2020,"6238,27","130,9553","0,0299","37,4596"
02.04.2020,"6276,62","130,5028","0,0294","36,8143"
01.04.2020,"5864,35","120,6874","0,0281","35,1311"
31.03.2020,"5839,07","121,0728","0,0277","35,5351"
30.03.2020,"5808,18","119,9679","0,0271","35,2658"
29.03.2020,"5306,79","112,331","0,0254","33,481"
28.03.2020,"5614,06","117,9422","0,0266","34,9031"
27.03.2020,"5725,73","117,9362","0,0262","34,1821"
26.03.2020,"6131,13","125,9095","0,0278","36,6855"
25.03.2020,"6170,9","125,3892","0,027","36,1222"
24.03.2020,"6261,61","128,4327","0,0279","37,5766"
23.03.2020,"6035,32","126,6749","0,027","36,3027"
22.03.2020,"5478,83","114,9215","0,0254","33,319"
21.03.2020,"5771,76","123,1219","0,0277","35,6174"
20.03.2020,"5808,05","124,2897","0,0277","35,5362"
19.03.2020,"5813,36","128,4142","0,0287","36,6299"
18.03.2020,"4941,33","108,0985","0,0239","31,6814"
17.03.2020,"4890,56","105,4902","0,0237","31,2023"
16.03.2020,"4510,09","99,4153","0,0217","29,6401"
15.03.2020,"4816,82","110,9494","0,0243","32,5864"
14.03.2020,"4660,05","109,9605","0,0233","30,7746"
13.03.2020,"5021,79","120,1227","0,026","33,8333"
12.03.2020,"4301,01","95,9192","0,021","26,5672"
11.03.2020,"7061,26","172,9205","0,0353","43,1395"
10.03.2020,"6985,32","177,2078","0,0366","44,3414"
09.03.2020,"6947,84","177,4375","0,0364","44,1263"
08.03.2020,"7070,32","174,0068","0,0376","44,7069"
07.03.2020,"7894,78","210,5929","0,0434","53,5459"
06.03.2020,"8112,7","216,7455","0,046","55,9962"
05.03.2020,"8081,18","203,5159","0,0458","55,2919"
04.03.2020,"7876,29","201,3717","0,0437","54,1607"
03.03.2020,"7845,76","200,3135","0,0436","54,5674"
02.03.2020,"8012,01","208,118","0,0441","55,1827"
01.03.2020,"7733,85","197,9713","0,0417","52,3866"
29.02.2020,"7758,49","197,9469","0,0435","52,6608"
28.02.2020,"7899,94","205,758","0,0444","54,3654"
27.02.2020,"8010,85","206,2723","0,0452","56,0016"
26.02.2020,"8082,84","206,1027","0,0456","55,8055"
25.02.2020,"8569,71","226,9186","0,0523","65,2368"
24.02.2020,"8909,69","245,0562","0,054","69,7058"
23.02.2020,"9225,58","254,3981","0,0565","73,7713"
22.02.2020,"8925,76","241,4961","0,054","69,0434"
21.02.2020,"8946,09","244,7379","0,0536","67,656"
20.02.2020,"8915,23","238,71","0,0543","64,3619"
19.02.2020,"8894,46","239,6916","0,0548","65,5723"
18.02.2020,"9432,29","261,5546","0,0582","71,399"
17.02.2020,"8957,93","246,8252","0,0543","67,6228"
16.02.2020,"9174,09","240,3236","0,0561","69,0291"
15.02.2020,"9151,44","244,3962","0,0598","70,7741"
14.02.2020,"9567,14","263,6457","0,0652","76,7029"
13.02.2020,"9446,06","247,9241","0,0632","74,3274"
12.02.2020,"9517,48","244,5897","0,0635","74,7985"
11.02.2020,"9405,07","217,2642","0,0572","70,2237"
10.02.2020,"9035,21","204,6304","0,0549","67,9476"
09.02.2020,"9278,71","208,4932","0,0561","70,364"
08.02.2020,"9043,75","203,8648","0,0551","69,9594"
07.02.2020,"8960,45","204,2504","0,0546","67,9071"
06.02.2020,"8883,69","194,0906","0,0543","66,962"
05.02.2020,"8735,08","185,3036","0,0539","65,9614"
04.02.2020,"8305,18","170,8609","0,0508","61,577"
03.02.2020,"8405,64","171,7679","0,0516","63,0636"
02.02.2020,"8420,17","170,0538","0,0507","63,1544"
01.02.2020,"8460,44","165,4949","0,0508","63,7943"
31.01.2020,"8463,39","163,7368","0,049","61,7885"
30.01.2020,"8613,23","167,2512","0,0511","61,6094"
29.01.2020,"8431,88","157,6801","0,0496","54,2932"
28.01.2020,"8510,56","159,5714","0,0475","55,0304"
27.01.2020,"8072,61","154,3405","0,0433","53,1499"
26.01.2020,"7795,57","151,9897","0,0402","50,9548"
25.01.2020,"7571,49","145,4215","0,0397","48,3276"
24.01.2020,"7652,8","147,4398","0,0403","49,3423"
23.01.2020,"7596,96","147,3275","0,0391","49,3048"
22.01.2020,"7811,61","151,4546","0,041","52,5495"
21.01.2020,"7876,72","152,8175","0,0412","51,9811"
20.01.2020,"7787,27","150,3669","0,0397","51,5389"
19.01.2020,"7850,55","150,578","0,038","52,0488"
18.01.2020,"8033,97","156,9769","0,0406","53,4418"
17.01.2020,"8021,82","153,5041","0,0408","55,1399"
16.01.2020,"7831,41","147,7887","0,037","51,7772"
15.01.2020,"7903,47","149,2158","0,0383","52,1925"
14.01.2020,"7931,8","149,1189","0,0372","52,6191"
13.01.2020,"7286,02","129,0126","0,0333","44,5528"
12.01.2020,"7357,06","131,4093","0,0339","46,051"
11.01.2020,"7219,34","128,3497","0,0334","44,4657"
10.01.2020,"7361,79","129,9963","0,033","43,9675"
09.01.2020,"7044,51","124,1425","0,0326","40,3826"
08.01.2020,"7234,23","126,5302","0,0328","40,7853"
07.01.2020,"7326,25","128,3198","0,033","41,6073"
06.01.2020,"6936,5","128,8001","0,0328","40,9157"
05.01.2020,"6595,54","121,3129","0,031","38,83"
04.01.2020,"6595,86","120,2548","0,0311","38,3573"
03.01.2020,"6572,7","120,0421","0,0304","37,6859"
02.01.2020,"6234,75","113,7357","0,0294","35,2812"
01.01.2020,"6414,26","116,4465","0,0298","37,0774"
31.12.2019,"6411,12","115,0615","0,0293","36,7861"
30.12.2019,"6462,64","117,4213","0,0301","37,829"
29.12.2019,"6620,91","120,3087","0,031","38,5887"
28.12.2019,"6552,04","114,6132","0,0301","38,2647"
27.12.2019,"6496,4","113,1165","0,0297","36,6552"
26.12.2019,"6499,77","113,2549","0,0308","36,0539"
25.12.2019,"6496,13","112,7612","0,0304","36,1801"
24.12.2019,"6555,73","115,3375","0,0311","36,3986"
23.12.2019,"6611,24","115,5989","0,03","36,6745"
22.12.2019,"6790,09","119,2795","0,031","37,7876"
21.12.2019,"6469,33","114,7236","0,03","35,8277"
20.12.2019,"6505,83","115,801","0,0305","36,2512"
19.12.2019,"6440,69","115,2352","0,0299","35,67"
18.12.2019,"6562,57","119,4266","0,0307","36,7224"
17.12.2019,"5951,17","109,3074","0,0282","33,0832"
16.12.2019,"6200,61","119,1053","0,0307","35,8957"
15.12.2019,"6405,48","128,0851","0,033","39,058"
14.12.2019,"6380,4","127,5988","0,0328","38,9427"
13.12.2019,"6531,18","130,1757","0,0334","39,9432"
12.12.2019,"6446,67","129,6","0,0328","39,044"
11.12.2019,"6484,83","128,825","0,033","39,1925"
10.12.2019,"6526,32","131,2958","0,0331","39,7645"
09.12.2019,"6646,53","133,2973","0,0339","40,1835"
08.12.2019,"6820,79","136,164","0,0351","41,2285"
07.12.2019,"6800,72","133,2269","0,0352","40,8518"
06.12.2019,"6833,16","134,3836","0,0345","40,9973"
05.12.2019,"6669,92","133,3204","0,0342","40,3691"
04.12.2019,"6506,19","131,3618","0,0338","40,454"
03.12.2019,"6599,68","133,1457","0,0343","40,7381"
02.12.2019,"6615,42","134,4328","0,0345","41,3381"
01.12.2019,"6737,78","136,9495","0,0358","43,1266"
30.11.2019,"6877,31","137,6862","0,0367","43,1287"
29.11.2019,"7051,23","140,2869","0,0374","44,3042"
28.11.2019,"6761,35","137,0395","0,0357","42,4811"
27.11.2019,"6848,68","139,4249","0,0356","43,598"
26.11.2019,"6512,32","133,6233","0,0334","42,6944"
25.11.2019,"6487,72","133,3396","0,0331","41,4451"
24.11.2019,"6295,64","127,2761","0,0327","39,7563"
23.11.2019,"6660,28","138,4145","0,0345","43,6764"
22.11.2019,"6625,15","135,936","0,0336","43,0348"
21.11.2019,"6899,02","145,5536","0,0348","45,8108"
20.11.2019,"7309,4","157,6716","0,0372","49,6218"
19.11.2019,"7346,1","158,7083","0,0388","49,7438"
18.11.2019,"7400,44","161,0625","0,0397","50,5143"
17.11.2019,"7713,47","166,3753","0,0417","53,5678"
16.11.2019,"7690,93","164,9941","0,0401","52,7311"
15.11.2019,"7666,94","162,9457","0,0401","52,1129"
14.11.2019,"7846,97","168,5118","0,039","53,8008"
13.11.2019,"7976,45","170,8692","0,0395","55,3402"
12.11.2019,"7935,63","168,166","0,0404","55,721"
11.11.2019,"7914,23","168,0587","0,0395","55,981"
10.11.2019,"8212,82","171,5589","0,0397","57,8139"
09.11.2019,"8005,87","168,1766","0,0384","56,4343"
08.11.2019,"7967,45","167,0985","0,0386","54,9574"
07.11.2019,"8339,83","169,4453","0,0394","55,7304"
06.11.2019,"8452,8","173,2566","0,0404","58,0746"
05.11.2019,"8411,64","170,3583","0,0401","57,0428"
04.11.2019,"8472,29","167,2067","0,0385","55,2666"
03.11.2019,"8257,6","163,2484","0,0376","52,4667"
02.11.2019,"8347,98","163,8591","0,0381","52,1871"
01.11.2019,"8292,34","163,9031","0,0379","52,2003"
31.10.2019,"8217,11","163,5655","0,0371","52,309"
30.10.2019,"8226,91","164,2418","0,0376","51,9746"
29.10.2019,"8490,5","171,592","0,0389","53,7894"
28.10.2019,"8310,94","164,2705","0,0389","52,1154"
27.10.2019,"8615,37","165,8417","0,0384","53,9397"
26.10.2019,"8354,56","162,3468","0,0364","51,2795"
25.10.2019,"7824,03","163,8034","0,0374","51,4063"
24.10.2019,"6708,23","144,6574","0,0339","44,8296"
23.10.2019,"6713,44","145,6694","0,0326","44,3911"
22.10.2019,"7229,21","154,7422","0,0354","47,9756"
21.10.2019,"7384,85","156,1836","0,0352","49,1725"
20.10.2019,"7386,3","156,6284","0,0353","49,1562"
19.10.2019,"7142,02","154,4892","0,0352","48,1234"
18.10.2019,"7138,2","155,2601","0,034","47,6698"
17.10.2019,"7275,85","159,4216","0,0352","49,3078"
16.10.2019,7237,"157,7962","0,0348","47,4098"
15.10.2019,"7410,74","163,7109","0,0357","49,491"
14.10.2019,"7587,83","169,2886","0,0376","51,538"
13.10.2019,"7529,02","164,2603","0,0371","51,2046"
12.10.2019,"7559,69","163,8559","0,0369","50,6781"
11.10.2019,"7504,44","163,7223","0,0368","50,7492"
10.10.2019,"7807,54","173,682","0,0381","52,3895"
09.10.2019,"7825,75","175,9133","0,0389","53,9801"
08.10.2019,"7486,86","165,1867","0,0375","52,0534"
07.10.2019,"7489,73","164,1481","0,0376","52,533"
06.10.2019,"7180,09","155,9914","0,0356","49,6818"
05.10.2019,"7439,96","161,2789","0,0361","51,7872"
04.10.2019,"7442,76","160,1206","0,0363","51,546"
03.10.2019,"7519,71","159,2744","0,0349","51,5273"
02.10.2019,"7651,83","164,7802","0,0359","51,4628"
01.10.2019,"7623,75","161,133","0,0352","50,9518"
30.09.2019,"7620,84","165,7782","0,0354","51,439"
29.09.2019,"7379,74","154,8187","0,0343","49,2761"
28.09.2019,"7519,73","158,8811","0,0355","50,6662"
27.09.2019,"7509,02","158,9838","0,0361","51,0828"
26.09.2019,"7386,13","151,8966","0,0343","50,4853"
25.09.2019,"7711,43","155,3455","0,0362","52,5038"
24.09.2019,7763,"151,5483","0,0353","49,9832"
23.09.2019,"8813,7","182,7495","0,0432","60,3883"
22.09.2019,"9119,82","192,0635","0,0441","65,6565"
21.09.2019,"9076,05","195,2894","0,0467","66,4536"
20.09.2019,"9234,71","197,8236","0,0465","68,1515"
19.09.2019,"9299,79","199,8437","0,0477","69,5391"
18.09.2019,"9219,04","190,749","0,0487","70,5026"
17.09.2019,"9215,3","187,5478","0,0447","66,9508"
16.09.2019,"9334,82","179,5838","0,0429","66,11"
15.09.2019,"9323,16","170,8617","0,042","63,324"
14.09.2019,"9322,97","169,4058","0,0419","63,3802"
13.09.2019,9319,"162,7542","0,0409","62,0642"
12.09.2019,"9429,58","163,5881","0,0415","62,675"
11.09.2019,"9240,54","162,0435","0,0408","63,4254"
10.09.2019,"9152,45","162,9188","0,042","64,1006"
09.09.2019,"9341,02","163,4646","0,0422","63,4136"
08.09.2019,"9450,89","164,536","0,0426","64,0113"
07.09.2019,"9450,17","160,0702","0,0416","61,9346"
06.09.2019,"9288,17","152,112","0,0399","58,6422"
