Datum,Emittent,Pfandbriefart,Fälligkeit,Spread,,ausstehendes Volumen,Kupon,,ISIN
12.03.2024,DZHYP,HypPfe,31.03.2026,10,3,500000000,0,375,DE000A14KKM9
12.03.2024,DZHYP,HypPfe,26.10.2026,16,1,1000000000,0,10,DE000A3E5UY4
12.03.2024,DZHYP,HypPfe,29.03.2030,25,2,1000000000,0,10,DE000A3H2TK9
12.03.2024,DZHYP,HypPfe,01.04.2027,18,4,750000000,0,500,DE000A14J5J4
12.03.2024,DZHYP,HypPfe,31.01.2028,20,9,500000000,3,375,DE000A351XK8
12.03.2024,DZHYP,HypPfe,30.07.2027,18,2,500000000,3,250,DE000A351XS1
12.03.2024,DZHYP,HypPfe,12.11.2027,22,0,500000000,0,10,DE000A2TSDY0
12.03.2024,DZHYP,HypPfe,28.02.2034,32,5,500000000,3,125,DE000A351XV5
12.03.2024,DZHYP,HypPfe,28.02.2031,29,8,750000000,2,750,DE000A351XU7
12.03.2024,DZHYP,HypPfe,17.04.2034,31,8,500000000,0,875,DE000A2NB841
12.03.2024,DZHYP,HypPfe,02.02.2026,8,8,875000000,0,750,DE000A161ZQ3
12.03.2024,DZHYP,HypPfe,30.11.2032,27,1,500000000,3,0,DE000A3MQUZ8
12.03.2024,DZHYP,HypPfe,28.11.2031,26,8,750000000,2,500,DE000A3MQUX3
12.03.2024,DZHYP,HypPfe,30.01.2029,24,5,750000000,0,875,DE000A2G9HL9
12.03.2024,DZHYP,HypPfe,15.01.2027,17,8,1000000000,0,10,DE000A2TSDW4
12.03.2024,DZHYP,HypPfe,23.06.2028,21,9,1000000000,0,10,DE000A289PA7
12.03.2024,DZHYP,HypPfe,06.06.2025,4,8,750000000,0,375,DE000A2AASB4
12.03.2024,DZHYP,HypPfe,20.04.2029,24,3,1000000000,0,10,DE000A3H2TQ6
12.03.2024,DZHYP,HypPfe,29.06.2029,25,8,750000000,0,50,DE000A2TSDV6
12.03.2024,DZHYP,HypPfe,22.03.2028,20,9,750000000,0,875,DE000A2GSP56
12.03.2024,DZHYP,HypPfe,13.11.2025,5,1,1000000000,0,500,DE000A2G9HE4
12.03.2024,DZHYP,HypPfe,30.09.2026,13,2,500000000,0,500,DE000A2AAW53
12.03.2024,DZHYP,HypPfe,30.05.2031,27,1,750000000,1,625,DE000A3MP684
12.03.2024,DZHYP,HypPfe,12.09.2025,1,3,1000000000,0,10,DE000A289PC3
12.03.2024,DZHYP,HypPfe,30.06.2027,16,5,500000000,0,750,DE000A2G9HD6
12.03.2024,DZHYP,OePfe,29.10.2027,18,6,500000000,3,0,DE000A3MQU11
12.03.2024,DZHYP,HypPfe,27.10.2028,23,7,1000000000,0,10,DE000A289PH2
12.03.2024,DZHYP,HypPfe,31.05.2033,29,2,500000000,3,250,DE000A3MQU45
12.03.2024,DZHYP,OePfe,10.11.2034,31,3,500000000,0,375,DE000A2TSDZ7
12.03.2024,HASPA,HypPfe,30.03.2027,15,6,500000000,0,750,DE000A3MQYT3
12.03.2024,HASPA,HypPfe,11.02.2028,18,3,500000000,0,10,DE000A254YU1
12.03.2024,HASPA,HypPfe,28.02.2031,31,4,500000000,3,0,DE000A351256
12.03.2024,HASPA,HypPfe,15.09.2028,19,5,500000000,3,0,DE000A351M80
12.03.2024,HCOB,HypPfe,01.02.2028,51,5,500000000,3,375,DE000HCB0BV0
12.03.2024,HCOB,HypPfe,19.01.2027,45,0,500000000,0,10,DE000HCB0BH9
12.03.2024,HCOB,HypPfe,01.07.2026,41,3,500000000,3,125,DE000HCB0BP2
12.03.2024,HCOB,HypPfe,20.07.2027,50,7,500000000,2,0,DE000HCB0BN7
12.03.2024,HCOB,HypPfe,02.11.2028,52,0,500000000,0,100,DE000HCB0BC0
12.03.2024,HELABA,OePfe,31.08.2027,15,4,750000000,3,500,XS2711420054
12.03.2024,HELABA,OePfe,16.01.2026,7,4,750000000,0,500,XS1936186425
12.03.2024,HELABA,HypPfe,19.07.2027,15,5,1250000000,0,10,XS2433126807
12.03.2024,HELABA,OePfe,06.02.2034,31,9,1250000000,2,875,XS2760109053
12.03.2024,HELABA,HypPfe,21.09.2026,8,2,1500000000,2,375,XS2536375368
12.03.2024,HELABA,OePfe,20.03.2028,23,0,1000000000,0,875,XS1793273092
12.03.2024,HELABA,HypPfe,25.09.2025,2,1,1000000000,0,500,XS1883355601
12.03.2024,HELABA,OePfe,26.09.2029,23,8,1000000000,0,10,XS2056484889
12.03.2024,HELABA,HypPfe,12.01.2027,14,7,1000000000,0,625,XS1548773982
12.03.2024,HELABA,OePfe,22.01.2030,23,6,750000000,0,125,XS2106579670
12.03.2024,HELABA,HypPfe,19.01.2037,36,7,1000000000,0,500,XS2433240764
12.03.2024,HELABA,OePfe,20.01.2028,18,6,1000000000,3,375,XS2673929944
12.03.2024,HVB,HypPfe,27.04.2028,24,3,500000000,2,625,DE000HV2AY12
12.03.2024,HVB,HypPfe,11.01.2029,25,9,1000000000,0,875,DE000HV2ARM0
12.03.2024,HVB,HypPfe,21.05.2029,26,8,500000000,0,10,DE000HV2AYJ2
12.03.2024,HVB,HypPfe,10.03.2031,26,8,750000000,0,10,DE000HV2AYD5
12.03.2024,HVB,HypPfe,13.07.2026,15,0,1000000000,3,0,DE000HV2AZC4
12.03.2024,HVB,HypPfe,17.05.2027,23,0,750000000,3,0,DE000HV2AZT8
12.03.2024,HVB,HypPfe,15.01.2032,27,3,1500000000,0,250,DE000HV2AS10
12.03.2024,HVB,HypPfe,28.09.2026,16,6,500000000,0,10,DE000HV2AYN4
12.03.2024,HVB,HypPfe,24.06.2030,26,3,1000000000,0,10,DE000HV2AYA1
12.03.2024,HVB,OePfe,23.02.2027,21,3,1000000000,0,500,DE000HV2AYU9
12.03.2024,HVB,OePfe,20.08.2025,1,0,1250000000,3,125,DE000HV2AZG5
12.03.2024,HVB,HypPfe,22.05.2034,32,5,1000000000,0,850,DE000HV2ASK2
12.03.2024,HVB,HypPfe,04.05.2026,14,8,750000000,0,500,DE000HV2AMT6
12.03.2024,HVB,HypPfe,21.01.2036,33,3,500000000,0,10,DE000HV2AX54
12.03.2024,HVB,HypPfe,15.09.2028,24,3,1000000000,0,10,DE000HV2ATM6
12.03.2024,HVB,HypPfe,17.01.2033,28,5,1000000000,0,375,DE000HV2AYS3
12.03.2024,HVB,HypPfe,20.11.2025,5,9,850000000,0,625,DE000HV2ART5
12.03.2024,HVB,HypPfe,07.06.2027,23,4,500000000,1,375,DE000HV2AYZ8
12.03.2024,HVB,HypPfe,27.02.2026,10,5,1000000000,2,750,DE000HV2AY79
12.03.2024,ING-DiBa,HypPfe,16.11.2026,10,1,500000000,0,250,DE000A1KRJQ6
12.03.2024,ING-DiBa,HypPfe,07.10.2028,22,9,1250000000,0,10,DE000A1KRJV6
12.03.2024,ING-DiBa,HypPfe,25.02.2029,23,3,1500000000,0,250,DE000A2YNWA1
12.03.2024,ING-DiBa,HypPfe,23.05.2027,16,0,750000000,0,125,DE000A1KRJT0
12.03.2024,ING-DiBa,HypPfe,15.02.2028,22,0,1000000000,3,250,DE000A2YNWC7
12.03.2024,ING-DiBa,HypPfe,13.09.2030,26,2,1000000000,2,375,DE000A2YNWB9
12.03.2024,ING-DiBa,HypPfe,23.05.2039,39,3,750000000,1,0,DE000A1KRJU8
12.03.2024,ING-DiBa,HypPfe,09.10.2033,35,2,500000000,1,250,DE000A1KRJS2
12.03.2024,LB SAAR,OePfe,17.01.2034,36,3,500000000,3,0,DE000SLB4360
12.03.2024,LBBW,HypPfe,23.03.2026,4,1,1000000000,2,875,DE000LB384E5
12.03.2024,LBBW,OePfe,17.06.2026,6,8,500000000,0,10,DE000LB2CTH0
12.03.2024,LBBW,HypPfe,27.09.2027,13,9,500000000,3,250,DE000LB387B4
12.03.2024,LBBW,OePfe,26.02.2027,14,0,1000000000,2,375,DE000LB38077
12.03.2024,LBBW,HypPfe,18.09.2028,19,8,650000000,0,10,DE000LB2CMY0
12.03.2024,LBBW,OePfe,04.11.2026,7,6,750000000,3,250,DE000LB386A8
12.03.2024,LBBW,HypPfe,16.02.2034,30,5,500000000,3,0,DE000LB39BP4
12.03.2024,LBBW,HypPfe,14.01.2026,7,8,750000000,0,375,DE000LB125N3
12.03.2024,LBBW,HypPfe,28.02.2028,17,2,1000000000,1,750,DE000LB2ZV93
12.03.2024,LBBW,HypPfe,12.03.2031,27,2,750000000,2,750,DE000LB39AS0
12.03.2024,LBBW,HypPfe,16.07.2027,15,2,750000000,0,10,DE000LB2CQG8
12.03.2024,LBBW,OePfe,27.06.2033,28,4,500000000,3,250,DE000LB387C2
12.03.2024,LBBW,OePfe,15.09.2025,3,6,1000000000,0,875,DE000LB06CF2
12.03.2024,LBBW,HypPfe,24.07.2029,21,0,750000000,0,125,DE000LB2ZSM3
12.03.2024,MUENCHENERHYP,HypPfe,22.04.2026,7,1,750000000,0,500,DE000MHB17J8
12.03.2024,MUENCHENERHYP,HypPfe,14.02.2030,20,1,1000000000,1,250,DE000MHB30J1
12.03.2024,MUENCHENERHYP,HypPfe,07.05.2027,14,5,750000000,0,625,DE000MHB18J6
12.03.2024,MUENCHENERHYP,HypPfe,02.11.2040,36,4,500000000,0,10,DE000MHB26J9
12.03.2024,MUENCHENERHYP,HypPfe,25.08.2032,26,2,1200000000,1,875,DE000MHB31J9
12.03.2024,MUENCHENERHYP,HypPfe,14.08.2030,23,3,750000000,3,0,DE000MHB35J0
12.03.2024,MUENCHENERHYP,HypPfe,01.02.2029,20,0,750000000,0,125,DE000MHB29J3
12.03.2024,MUENCHENERHYP,HypPfe,02.05.2036,31,4,500000000,0,250,DE000MHB28J5
12.03.2024,MUENCHENERHYP,HypPfe,10.11.2027,15,7,750000000,0,625,DE000MHB20J2
12.03.2024,MUENCHENERHYP,HypPfe,05.09.2035,29,6,500000000,0,125,DE000MHB25J1
12.03.2024,MUENCHENERHYP,HypPfe,23.11.2028,19,0,750000000,3,250,DE000MHB37J6
12.03.2024,MUENCHENERHYP,HypPfe,04.07.2028,18,6,1000000000,2,500,DE000MHB10J3
12.03.2024,MUENCHENERHYP,HypPfe,24.09.2025,-1,9,1225000000,2,750,DE000MHB33J5
12.03.2024,MUENCHENERHYP,HypPfe,04.08.2027,13,2,1000000000,3,0,DE000MHB32J7
12.03.2024,MUENCHENERHYP,HypPfe,19.10.2039,35,3,750000000,0,10,DE000MHB27J7
12.03.2024,MUENCHENERHYP,HypPfe,01.02.2034,27,9,500000000,3,0,DE000MHB38J4
12.03.2024,MUENCHENERHYP,HypPfe,14.08.2029,22,2,750000000,3,125,DE000MHB34J3
12.03.2024,MUENCHENERHYP,HypPfe,18.04.2039,36,1,500000000,1,0,DE000MHB22J8
12.03.2024,MUENCHENERHYP,HypPfe,23.10.2026,12,3,750000000,0,625,DE000MHB19J4
12.03.2024,MUENCHENERHYP,HypPfe,14.03.2025,1,9,750000000,0,500,DE000MHB13J7
12.03.2024,MUENCHENERHYP,HypPfe,28.08.2026,10,2,500000000,3,500,DE000MHB36J8
12.03.2024,NORD/LB,HypPfe,03.11.2025,3,6,500000000,1,375,DE000NLB3ZZ5
12.03.2024,NORD/LB,OePfe,14.05.2027,19,0,750000000,2,875,DE000NLB40F8
12.03.2024,NORD/LB,HypPfe,20.06.2025,4,7,750000000,0,375,DE000DHY4861
12.03.2024,NORD/LB,OePfe,18.01.2027,19,2,800000000,0,625,DE000NLB8739
12.03.2024,NORD/LB,HypPfe,20.02.2026,4,4,500000000,3,125,DE000NLB4RJ4
12.03.2024,NORD/LB,HypPfe,20.09.2027,19,9,500000000,2,250,DE000NLB3Z75
12.03.2024,NORD/LB,HypPfe,19.03.2030,30,7,500000000,2,875,DE000NLB34Y2
12.03.2024,NORD/LB,HypPfe,18.01.2028,22,7,1000000000,0,750,DE000NLB2TD7
12.03.2024,NORD/LB,HypPfe,13.01.2031,35,8,500000000,2,875,DE000NLB4Y34
12.03.2024,NORD/LB,HypPfe,18.02.2027,18,0,500000000,0,10,DE000DHY5074
12.03.2024,NORD/LB,OePfe,28.10.2026,14,6,750000000,0,250,DE000NLB85X6
12.03.2024,NORD/LB,HypPfe,29.06.2026,13,1,750000000,0,500,DE000DHY4960
12.03.2024,NORD/LB,HypPfe,05.03.2029,25,3,750000000,0,750,DE000DHY5025
12.03.2024,NORD/LB,HypPfe,23.09.2026,14,2,500000000,0,10,DE000NLB3UX1
12.03.2024,OLB,HypPfe,29.01.2032,49,4,500000000,3,125,DE000A11QJS1
12.03.2024,PBB,HypPfe,15.01.2027,67,1,500000000,3,250,DE000A31RJ45
12.03.2024,PBB,HypPfe,21.01.2028,68,8,750000000,0,100,DE000A2YNVY3
12.03.2024,PBB,HypPfe,16.10.2025,59,0,500000000,0,10,DE000A2YNVM8
12.03.2024,PBB,HypPfe,30.08.2027,64,7,600000000,0,625,DE000A2GSLV6
12.03.2024,PBB,HypPfe,28.10.2027,66,7,500000000,3,625,DE000A31RJZ2
12.03.2024,PBB,OePfe,20.04.2035,74,5,800000000,1,250,DE000A13SWG1
12.03.2024,PBB,HypPfe,25.08.2026,64,9,500000000,0,10,DE000A3E5K73
12.03.2024,PBB,HypPfe,13.10.2026,68,7,500000000,3,625,DE000A31RJS7
12.03.2024,PBB,HypPfe,14.04.2026,65,5,750000000,1,0,DE000A3T0YH5
12.03.2024,PBB,OePfe,29.05.2028,69,8,700000000,2,375,DE000A1R06C5
12.03.2024,PBB,HypPfe,25.01.2027,67,5,500000000,3,0,DE000A30WF27
12.03.2024,PBB,HypPfe,01.03.2027,65,6,750000000,1,750,DE000A30WFU3
12.03.2024,PBB,HypPfe,19.01.2029,72,6,500000000,2,875,DE000A30WF68
12.03.2024,SANTANCB,HypPfe,14.02.2030,13,5,500000000,0,50,XS2114143758
12.03.2024,SPK PFCW,HypPfe,18.01.2027,15,7,500000000,3,0,DE000A30V5G4
12.03.2024,SPK PFCW,HypPfe,22.01.2031,39,2,500000000,3,0,DE000A3823V5
12.03.2024,SPK PFCW,HypPfe,11.05.2029,28,5,500000000,3,0,DE000A351TH2
12.03.2024,WUESTBSPK,HypPfe,28.11.2028,31,9,500000000,3,375,DE000WBP0BK9
12.03.2024,WUESTBSPK,HypPfe,19.10.2029,31,6,500000000,0,125,DE000WBP0BB8
12.03.2024,WUESTBSPK,HypPfe,20.10.2027,22,1,500000000,0,10,DE000WBP0A79
13.03.2024,Aareal Bank,HypPfe,15.09.2028,60,0,500000000,0,10,DE000AAR0306
13.03.2024,Aareal Bank,HypPfe,14.09.2029,66,4,625000000,2,375,DE000AAR0363
13.03.2024,Aareal Bank,HypPfe,18.05.2026,36,6,500000000,3,875,DE000AAR0397
13.03.2024,Aareal Bank,HypPfe,03.08.2026,49,4,500000000,0,10,DE000AAR0272
13.03.2024,Aareal Bank,HypPfe,13.02.2026,37,8,750000000,3,125,DE000AAR0389
13.03.2024,Aareal Bank,HypPfe,08.07.2027,55,4,500000000,0,10,DE000AAR0256
13.03.2024,Aareal Bank,HypPfe,01.02.2027,53,2,500000000,2,250,DE000AAR0348
13.03.2024,Aareal Bank,HypPfe,01.02.2030,67,9,750000000,0,125,DE000AAR0314
13.03.2024,Aareal Bank,HypPfe,15.07.2025,41,4,500000000,0,375,DE000AAR0215
13.03.2024,Aareal Bank,HypPfe,10.05.2028,55,3,500000000,2,875,DE000AAR0405
13.03.2024,Aareal Bank,HypPfe,01.02.2029,65,5,750000000,1,375,DE000AAR0330
13.03.2024,Aareal Bank,HypPfe,11.10.2027,55,9,750000000,3,0,DE000AAR0371
13.03.2024,Aareal Bank,HypPfe,01.02.2028,56,1,500000000,0,10,DE000AAR0280
13.03.2024,APOBANK,HypPfe,13.11.2029,26,2,500000000,0,50,XS2079126467
13.03.2024,APOBANK,HypPfe,05.10.2027,20,3,500000000,0,750,XS1693853944
13.03.2024,APOBANK,HypPfe,06.02.2029,25,0,500000000,0,10,XS2113737097
13.03.2024,APOBANK,HypPfe,05.07.2028,23,0,500000000,0,750,XS1852086211
13.03.2024,BAUSCH,HypPfe,28.10.2031,30,1,500000000,0,200,DE000A3MP6H1
13.03.2024,BAUSCH,HypPfe,17.05.2034,40,4,500000000,2,0,DE000A30VH59
13.03.2024,BAUSCH,HypPfe,22.10.2030,27,3,500000000,0,10,DE000A3H24G6
13.03.2024,BAUSCH,HypPfe,27.04.2033,36,1,500000000,0,200,DE000A3E5S18
13.03.2024,BAUSCH,HypPfe,16.01.2029,23,7,500000000,2,875,DE000A3824G4
13.03.2024,BAUSCH,HypPfe,24.06.2032,32,2,500000000,2,875,DE000A30V8H6
13.03.2024,BAUSCH,HypPfe,13.09.2029,24,0,500000000,2,375,DE000A30VN02
13.03.2024,BAYERN LB,OePfe,19.03.2025,4,7,500000000,0,500,DE000BLB6JD3
13.03.2024,BAYERN LB,HypPfe,13.11.2028,20,8,500000000,2,875,XS2782184902
13.03.2024,BAYERN LB,HypPfe,30.04.2031,24,7,500000000,0,50,DE000BLB6JK8
13.03.2024,BAYERN LB,OePfe,28.06.2032,25,1,500000000,2,500,DE000BLB6JP7
13.03.2024,BAYERN LB,HypPfe,11.01.2027,11,4,500000000,3,500,DE000BLB6J02
13.03.2024,BAYERN LB,HypPfe,19.10.2027,14,0,500000000,3,125,DE000BLB6JT9
13.03.2024,BAYERN LB,OePfe,22.05.2029,24,7,500000000,3,0,DE000BLB6JV5
13.03.2024,BAYERN LB,OePfe,20.05.2030,23,3,500000000,0,200,DE000BLB6JM4
13.03.2024,BAYERN LB,OePfe,19.01.2028,23,2,650000000,0,750,DE000BLB6JC5
13.03.2024,BAYERN LB,OePfe,02.11.2029,24,7,500000000,0,125,DE000BLB6JL6
13.03.2024,BAYERN LB,OePfe,05.02.2029,23,5,500000000,0,750,DE000BLB6JH4
13.03.2024,BAYERN LB,HypPfe,15.07.2030,25,1,750000000,2,875,DE000BLB6J10
13.03.2024,BAYERN LB,OePfe,10.09.2025,7,3,500000000,0,875,DE000BLB6H95
13.03.2024,BAYERN LB,OePfe,12.01.2033,28,2,500000000,2,875,DE000BLB6JR3
13.03.2024,BAYERN LB,OePfe,01.09.2031,26,0,500000000,2,125,DE000BLB6JQ5
13.03.2024,BAYERN LB,OePfe,20.01.2026,11,2,500000000,0,750,DE000BLB6JB7
13.03.2024,BAYERN LB,OePfe,19.07.2027,15,0,500000000,0,625,DE000BLB6JE1
13.03.2024,BERLIN HYP,HypPfe,26.02.2026,6,0,500000000,0,750,DE000BHY0MX7
13.03.2024,BERLIN HYP,HypPfe,19.05.2033,26,4,750000000,0,250,DE000BHY0HW9
13.03.2024,BERLIN HYP,HypPfe,25.10.2027,16,7,750000000,3,0,DE000BHY0JW5
13.03.2024,BERLIN HYP,HypPfe,19.07.2027,17,0,500000000,0,10,DE000BHY0GL4
13.03.2024,BERLIN HYP,HypPfe,22.10.2025,5,1,500000000,0,625,DE000BHY0GC3
13.03.2024,BERLIN HYP,HypPfe,23.08.2028,21,6,500000000,3,375,DE000BHY0SC8
13.03.2024,BERLIN HYP,HypPfe,25.08.2025,0,5,1000000000,1,250,DE000BHY0GK6
13.03.2024,BERLIN HYP,HypPfe,29.05.2029,25,8,500000000,0,375,DE000BHY0BQ4
13.03.2024,BERLIN HYP,HypPfe,07.07.2028,20,8,500000000,0,10,DE000BHY0GD1
13.03.2024,BERLIN HYP,HypPfe,18.01.2030,25,0,1000000000,0,125,DE000BHY0H34
13.03.2024,BERLIN HYP,HypPfe,11.05.2026,2,5,500000000,3,0,DE000BHY0SP0
13.03.2024,BERLIN HYP,HypPfe,07.05.2027,12,6,500000000,2,750,DE000BHY0GY7
13.03.2024,BERLIN HYP,HypPfe,24.05.2030,25,5,750000000,2,875,DE000BHY0GT7
13.03.2024,BERLIN HYP,HypPfe,10.05.2032,26,8,750000000,1,750,DE000BHY0SB0
13.03.2024,BERLIN HYP,HypPfe,17.02.2027,14,3,500000000,0,10,DE000BHY0B14
13.03.2024,BERLIN HYP,HypPfe,02.09.2030,25,6,500000000,0,10,DE000BHY0GX9
13.03.2024,BERLIN HYP,HypPfe,07.03.2028,21,7,750000000,3,375,DE000BHY0JY1
13.03.2024,BERLIN HYP,HypPfe,10.01.2033,27,1,500000000,3,0,DE000BHY0GM2
13.03.2024,BERLIN HYP,HypPfe,27.01.2031,26,4,500000000,0,10,DE000BHY0C47
13.03.2024,BERLIN HYP,HypPfe,24.01.2028,18,7,500000000,0,10,DE000BHY0GE9
13.03.2024,BERLIN HYP,HypPfe,24.08.2026,12,5,750000000,0,10,DE000BHY0HZ2
13.03.2024,BERLIN HYP,HypPfe,23.02.2029,24,2,500000000,0,625,DE000BHY0JD5
13.03.2024,COMMERZBANK,HypPfe,08.12.2025,0,5,1000000000,2,750,DE000CZ43ZJ6
13.03.2024,COMMERZBANK,HypPfe,11.03.2030,27,2,1250000000,0,10,DE000CZ45VS1
13.03.2024,COMMERZBANK,HypPfe,13.03.2034,35,0,1000000000,3,0,DE000CZ45YB1
13.03.2024,COMMERZBANK,HypPfe,01.09.2032,31,0,1000000000,2,250,DE000CZ45W99
13.03.2024,COMMERZBANK,HypPfe,09.01.2034,35,1,1000000000,1,250,DE000CZ40NP5
13.03.2024,COMMERZBANK,HypPfe,28.05.2025,2,2,1000000000,0,625,DE000CZ40MU7
13.03.2024,COMMERZBANK,OePfe,12.12.2025,2,5,750000000,3,375,DE000CZ43Z15
13.03.2024,COMMERZBANK,OePfe,11.01.2027,18,3,1000000000,2,750,DE000CZ439N1
13.03.2024,COMMERZBANK,HypPfe,13.06.2033,30,3,750000000,3,125,DE000CZ43Z23
13.03.2024,COMMERZBANK,HypPfe,09.05.2029,27,7,500000000,0,50,DE000CZ45VF8
13.03.2024,COMMERZBANK,HypPfe,18.04.2028,20,7,750000000,0,875,DE000CZ40MQ5
13.03.2024,COMMERZBANK,HypPfe,15.03.2027,17,1,1500000000,0,500,DE000CZ45W16
13.03.2024,COMMERZBANK,HypPfe,28.04.2026,6,0,1000000000,2,875,DE000CZ43ZS7
13.03.2024,COMMERZBANK,HypPfe,13.10.2028,24,3,750000000,2,875,DE000CZ43ZF4
13.03.2024,COMMERZBANK,HypPfe,15.12.2026,13,4,750000000,0,125,DE000CZ40LQ7
13.03.2024,COMMERZBANK,HypPfe,28.08.2028,23,8,1250000000,3,375,DE000CZ43Z72
13.03.2024,COMMERZBANK,HypPfe,09.01.2031,33,0,1000000000,2,750,DE000CZ439P6
13.03.2024,COMMERZBANK,HypPfe,24.08.2027,20,7,1000000000,0,625,DE000CZ40MB7
13.03.2024,COMMERZBANK,HypPfe,09.06.2026,12,1,1000000000,0,500,DE000CZ40LG8
13.03.2024,COMMERZBANK,HypPfe,08.09.2025,2,3,500000000,0,875,DE000CZ40KZ0
13.03.2024,COMMERZBANK,HypPfe,20.04.2029,28,4,1250000000,3,125,DE000CZ43ZX7
13.03.2024,COMMERZBANK,HypPfe,12.01.2032,29,9,1000000000,0,250,DE000CZ45WY7
13.03.2024,DEUTSCHE BANK AG,HypPfe,30.06.2037,40,1,800000000,2,625,DE000DL19WV6
13.03.2024,DEUTSCHE BANK AG,HypPfe,09.06.2026,11,7,750000000,0,500,DE000DL19S01
13.03.2024,DEUTSCHE BANK AG,HypPfe,22.01.2026,10,3,500000000,0,500,DE000DL19UM9
13.03.2024,DEUTSCHE BANK AG,HypPfe,02.10.2029,28,0,500000000,0,10,DE000DL19UW8
13.03.2024,DEUTSCHE BANK AG,HypPfe,13.03.2029,29,5,500000000,3,375,DE000A352BT3
13.03.2024,DEUTSCHE BANK AG,HypPfe,21.01.2030,26,9,500000000,0,125,DE000DL19U31
13.03.2024,DEUTSCHE BANK AG,HypPfe,19.05.2033,33,2,500000000,3,125,DE000A351TP5
13.03.2024,DEUTSCHE BANK AG,HypPfe,28.03.2028,23,1,1000000000,3,0,DE000A30V2V0
13.03.2024,DEUTSCHE BANK AG,HypPfe,19.10.2026,11,1,500000000,3,125,DE000A351NR4
13.03.2024,DEUTSCHE BANK AG,HypPfe,20.09.2032,30,6,500000000,2,500,DE000A30VPD0
13.03.2024,DEUTSCHE BANK AG,HypPfe,20.09.2027,20,6,1000000000,2,250,DE000A30VPC2
13.03.2024,DEUTSCHE BANK AG,HypPfe,21.08.2025,6,7,500000000,0,625,DE000DL19T67
13.03.2024,DKB,HypPfe,31.01.2035,30,7,500000000,3,0,DE000SCB0047
13.03.2024,DKB,OePfe,07.11.2029,20,1,500000000,0,10,DE000SCB0021
13.03.2024,DKB,HypPfe,05.05.2032,24,9,500000000,1,625,DE000SCB0039
13.03.2024,DKB,OePfe,02.10.2028,18,8,500000000,0,875,DE000SCB0005
13.03.2024,DKB,HypPfe,19.03.2027,13,9,500000000,0,500,DE000DKB0432
13.03.2024,DZHYP,HypPfe,31.08.2026,13,1,500000000,0,100,DE000A2AAX45
13.03.2024,DZHYP,HypPfe,06.06.2025,4,8,750000000,0,375,DE000A2AASB4
13.03.2024,DZHYP,HypPfe,30.01.2029,24,6,750000000,0,875,DE000A2G9HL9
13.03.2024,DZHYP,OePfe,10.11.2034,31,3,500000000,0,375,DE000A2TSDZ7
13.03.2024,DZHYP,HypPfe,31.05.2033,29,1,500000000,3,250,DE000A3MQU45
13.03.2024,DZHYP,HypPfe,30.08.2027,18,6,750000000,0,625,DE000A2BPJ86
13.03.2024,DZHYP,HypPfe,18.01.2030,25,8,750000000,0,875,DE000A13SR38
13.03.2024,DZHYP,HypPfe,17.04.2034,31,8,500000000,0,875,DE000A2NB841
13.03.2024,DZHYP,HypPfe,27.10.2028,23,8,1000000000,0,10,DE000A289PH2
13.03.2024,DZHYP,HypPfe,31.01.2028,20,9,500000000,3,375,DE000A351XK8
13.03.2024,DZHYP,HypPfe,02.02.2026,8,8,875000000,0,750,DE000A161ZQ3
13.03.2024,DZHYP,HypPfe,16.06.2026,13,2,500000000,0,500,DE000A2BPJ78
13.03.2024,DZHYP,HypPfe,13.11.2025,5,1,1000000000,0,500,DE000A2G9HE4
13.03.2024,DZHYP,OePfe,29.10.2027,18,6,500000000,3,0,DE000A3MQU11
13.03.2024,DZHYP,HypPfe,23.06.2028,21,8,1000000000,0,10,DE000A289PA7
13.03.2024,DZHYP,HypPfe,22.03.2028,20,9,750000000,0,875,DE000A2GSP56
13.03.2024,DZHYP,HypPfe,12.11.2027,22,1,500000000,0,10,DE000A2TSDY0
13.03.2024,DZHYP,HypPfe,01.04.2027,18,3,750000000,0,500,DE000A14J5J4
13.03.2024,DZHYP,HypPfe,21.11.2029,25,7,1000000000,0,750,DE000A3MP619
13.03.2024,DZHYP,HypPfe,29.03.2030,25,1,1000000000,0,10,DE000A3H2TK9
13.03.2024,DZHYP,HypPfe,30.09.2026,13,1,500000000,0,500,DE000A2AAW53
13.03.2024,DZHYP,HypPfe,30.06.2027,16,5,500000000,0,750,DE000A2G9HD6
13.03.2024,DZHYP,HypPfe,31.03.2026,10,4,500000000,0,375,DE000A14KKM9
13.03.2024,DZHYP,HypPfe,15.01.2027,18,1,1000000000,0,10,DE000A2TSDW4
13.03.2024,DZHYP,HypPfe,20.04.2029,24,3,1000000000,0,10,DE000A3H2TQ6
13.03.2024,DZHYP,HypPfe,16.01.2026,4,0,500000000,3,0,DE000A3MQUY1
13.03.2024,DZHYP,HypPfe,30.07.2027,18,2,500000000,3,250,DE000A351XS1
13.03.2024,DZHYP,HypPfe,30.05.2031,27,0,750000000,1,625,DE000A3MP684
13.03.2024,DZHYP,HypPfe,29.06.2029,25,8,750000000,0,50,DE000A2TSDV6
13.03.2024,DZHYP,HypPfe,30.11.2032,27,1,500000000,3,0,DE000A3MQUZ8
13.03.2024,DZHYP,HypPfe,15.11.2030,25,5,750000000,0,10,DE000A3E5UU2
13.03.2024,DZHYP,HypPfe,26.10.2026,16,3,1000000000,0,10,DE000A3E5UY4
