Date,Microsoft,JP Morgan,Toyota,AXA,Siemens-Bond,Microsoft Bond,ExxonMobil Bond,Germany Bond,Bitcoin,Ethereum,Cardano,Polkadot
2020-06-10,"173,06",95,"11,5","19,102","111,213","146,9","106,97","91,258","8699,01","217,8574","0,0735","126,7588"
2020-06-09,"167,64","97,78","11,7","19,432","110,916","146,9","106,97","91,008","8627,58","215,1758","0,0736","336900,0369"
2020-06-08,"166,28","100,02","11,6","19,884","111,646","146,9","106,9","90,117","8660,85","218,2702","0,0765","129,8294"
2020-06-05,"165,88","99,33","11,3","19,968","110,702","146,9","106,9","88,894","8535,28","212,7378","0,0757","138,0546"
2020-06-04,"160,96","90,87","11,3","19,336","108,533","146,9","106,9","90,287","8639,75","214,6899","0,0786","138,4562"
2020-06-03,"164,62","93,22","11,5","18,992","107,881","146,9","106,9","92,508","8605,51","217,6866","0,0759","132,8115"
2020-06-02,"165,32","89,15","11,3","17,314","108,056","146,9","106,9","93,987","8523,09","212,5354","0,0702","163,2765"
2020-06-01,"165,58","88,45","11,3","16,64","108,146","146,9","106,7","98,44","9157,68","222,5483","0,0733","171,078"
2020-05-29,"165,84","87,54","11,3","16,546","108,196","146,9","106,61","95,778","8490,49","198,6145","0,0582","164,3525"
2020-05-28,164,"90,83","11,7","16,9","107,63","146,83","106,14","94,916","8636,76","198,3529","0,0586","264,2804"
2020-05-27,"164,56",91,"11,3","16,746","107,294","146,36","106,08","95,175","8345,91","188,9209","0,0501","679,7699"
2020-05-26,"165,32","87,94","11,2","15,9","107,129","145,19","105,7","95,279","8063,54","183,1284","0,0486","132,633"
2020-05-25,"171,08","83,41",11,"15,486","107,203","146,01","105,7","96,991","8169,59","187,2252","0,0496","134,7081"
2020-05-22,"168,22","81,96","10,8","15,29","107,147","146,01","105,7","97,017","8415,84","190,0955","0,0512","145,3552"
2020-05-21,"168,16","82,92","10,7","15,472","107,475","145,59","105,29","97,283","8277,21","181,6094","0,0477","112,8299"
2020-05-20,"168,82","83,29","10,9","15,634","106,466","144,93","104,7","96,671","8676,56","191,3789","0,0518","120,0513"
2020-05-19,"168,54","82,86",11,"15,572","105,775","144,93","104,15","96,3","8960,37","196,2071","0,0517","114,8863"
2020-05-18,"169,84","82,97","10,9","15,668","105,058","144,93","104,06","97,016","8902,54","196,6572","0,0497","112,6768"
2020-05-15,"168,2","80,01","10,8","15,232","106,388","144,93",104,"98,247","8581,66","179,5919","0,0466","101,0578"
2020-05-14,"164,54","79,94","10,8","14,8","106,676","144,48","103,59","97,924","9053,92","188,0245","0,0472","100,6026"
2020-05-13,"165,2","78,18","10,8","15,412","106,931","144,38","103,59","97,87","8606,17","184,592","0,0475","111,799"
2020-05-12,"168,58","82,02","11,2","16,25","107,081","144,38","103,59","97,201","8122,82","174,739","0,0465","119,4355"
2020-05-11,"173,22","82,84","11,4","15,912","107,203","144,38","103,59","97,041","7979,33","172,5859","0,0444","85,2027"
2020-05-08,"170,52","85,77","11,3","16,228","107,666","146,5","103,59","97,708","8973,23","193,2376","0,0476","93,1899"
2020-05-07,"169,64","85,59","11,2","16,268","107,774","146,5","103,34","97,708","9219,06","195,7465","0,0474","96,7653"
2020-05-06,"168,64","85,86","11,2","16,242","107,875","146,5","103,05","97,12","8473,76","184,1895","0,0463","99,4229"
2020-05-05,"167,74","84,65","11,1","15,992","109,633","146,5","103,03","99,087","8329,31","189,3826","0,0455","103,6816"
2020-05-04,"164,02","83,94","11,2","15,552","109,917","146,5","103,03","98,679","8150,42","189,4399","0,0455","93,1464"
2020-04-30,"163,48","86,93","11,3","16,262","110,971","146,5","103,03","99,989","7887,63","188,4403","0,0436","111,3345"
2020-04-29,"162,74","90,66","11,9","16,686","109,148","146,5","102,53","98,03","8068,47","198,1315","0,0475","108,5112"
2020-04-28,"156,76","89,76","11,7","15,994","108,29","146,5","102,33","97,171","7176,54","182,0688","0,0436","108,3315"
2020-04-27,"161,14","87,33","11,4","15,22","107,964","146,5","102,33","97,144","7195,32","181,6652","0,0431","105,5154"
2020-04-24,"161,06","82,01","11,2","14,708","107,083","146,5","102,33","97,545","6933,27","173,1476","0,0388","88,3064"
2020-04-23,"159,5","83,18","11,3","14,746","104,614","146,5","102,33","96,558","6928,55","171,7707","0,0377","97,0172"
2020-04-22,"160,3","83,55","11,1","14,732","103,876","146,5","102,33","96,398","6589,4","168,8499","0,0339","98,4366"
2020-04-21,"154,88","82,44",11,"14,744","104,15","146,5","102,94","97,437","6321,03","157,517","0,032","82,7304"
2020-04-20,"161,38","85,32","11,3","15,032","103,627","145,42","102,94","96,398","6308,28","157,1071","0,0315","109,3156"
2020-04-17,"162,96","85,04","11,3","15,062","103,397","145,42","102,94","97,383","6483,14","157,2375","0,0318","103,5917"
2020-04-16,"162,6","81,25","11,2","14,574","103,446","145,42","102,94","97,974","6543,91","158,477","0,0316","105,4124"
2020-04-15,"157,56","83,04","11,5","15,016","103,187","142,93","102,94","97,624","6088,07","140,447","0,0293","118,7265"
2020-04-14,"158,16","87,4","11,5","15,728","101,293","142,67","101,8","94,949","6268,78","144,131","0,03","114,335"
2020-04-09,151,"93,49","11,3","16,056","98,244","140,19","100,94","93,549","6681,39","155,5165","0,0331","112,5591"
2020-04-08,"151,96","85,86","11,3","15,294","96,75","140,19","100,03","93,42","6782,21","159,2865","0,0334","108,3689"
2020-04-07,"150,18","85,57","11,2","15,124","95,413","140,19","100,03","94,191","6612,07","151,0654","0,0323","106,8786"
2020-04-06,"153,04","82,37","11,1","14,978","96,499","140,19","100,03","95,838","6802,74","159,0482","0,033","106,4323"
2020-04-03,"142,22","77,13","10,7","13,78","97,337","140,19","100,03","97,14","6238,27","130,9553","0,0299","103,6352"
2020-04-02,"141,06","77,4","10,6","14,618","99,661","140,19","99,28","96,102","6276,62","130,5028","0,0294","99,9095"
2020-04-01,"139,1","77,63","10,6","14,998","96,105","140,19","99,28","95,784","5864,35","120,6874","0,0281","98,0745"
2020-03-31,"142,58","81,69","10,84","15,592","95,047","140,19","98,155","94,917","5839,07","121,0728","0,0277","86,5642"
2020-03-30,"144,9","82,47","11,16","15,696","95,049","140,19","98,155","97,353","5808,18","119,9679","0,0271","89,2835"
2020-03-27,"134,68","82,85","11,36","15,53","94,713","139,3","96,47","96,232","5725,73","117,9362","0,0262","95,7755"
2020-03-26,"141,12","88,64","11,32","16,298","98,611","135,82","95,37","92,77","6131,13","125,9095","0,0278","92,6794"
2020-03-25,"135,92","85,45","11,4","16,598",93,"135,82","95,37","93,152","6170,9","125,3892","0,027","94,1322"
2020-03-24,"137,66","82,36","10,56","15,57",91,"128,67","95,37","95,281","6261,61","128,4327","0,0279","97,5457"
2020-03-23,"126,4","74,32","10,2","13,642","91,778","127,01","95,37","96,018","6035,32","126,6749","0,027","97,623"
2020-03-20,"128,58","80,54","11,32","13,798","93,894","127,01","95,37","95,516","5808,05","124,2897","0,0277","87,4679"
2020-03-19,"133,6","82,01","10,88","12,566","92,137","127,83","95,37","91,547","5813,36","128,4142","0,0287","89,9248"
2020-03-18,"129,48","75,8","10,48","12,318","92,121","132,97",96,"93,87","4941,33","108,0985","0,0239","88,4659"
2020-03-17,"132,48","79,51","10,56","13,782","98,557","138,4","97,89","98,84","4890,56","105,4902","0,0237","90,1767"
2020-03-16,"122,84","81,26","9,88","13,57","100,641","138,4","98,1","99,36","4510,09","99,4153","0,0217","93,2934"
2020-03-13,"138,86","90,99","10,16","15,872","104,806","138,4","99,48","103,394","5021,79","120,1227","0,026","80,913"
2020-03-12,123,"83,01","10,04","15,07","108,059","146,7","100,82","107,211","4301,01","95,9192","0,021","121,9929"
2020-03-11,"136,72","86,99","11,04","17,282","110,826","149,57","100,82","108,137","7061,26","172,9205","0,0353","123,1596"
2020-03-10,"142,38","86,65",11,"18,398","111,538","152,63","100,82","108,981","6985,32","177,2078","0,0366","119,5461"
2020-03-09,"131,08","81,52","10,96","17,994","111,942","156,42",105,"108,409","6947,84","177,4375","0,0364","100,6135"
2020-03-06,"143,46","95,18","11,08","20,07","113,197","149,83",105,"103,769","8112,7","216,7455","0,046","166,5486"
2020-03-05,"148,34","101,58","11,48","20,415","114,228","146,87","104,55","101,078","8081,18","203,5159","0,0458","146,4895"
2020-03-04,"152,68","107,52","11,76","21,385","113,37","146,87","104,23","100,049","7876,29","201,3717","0,0437","140,8415"
2020-03-03,"147,34","104,36","11,8","20,925","112,724","144,67","103,18","99,8","7845,76","200,3135","0,0436","155,9993"
2020-03-02,"153,22","106,14","11,84","20,58","112,306","144,67","103,18","100,632","8012,01","208,118","0,0441","156,997"
2020-02-28,"144,56","102,94","11,64","20,92","111,986","143,52","103,18","99,36","7899,94","205,758","0,0444","146,0291"
2020-02-27,"143,98","111,56","11,64","21,705","114,364","143,52","103,18","97,213","8010,85","206,2723","0,0452","146,0225"
2020-02-26,"156,46","117,24","12,36","22,415","114,452","143,17","102,92","95,428","8082,84","206,1027","0,0456","154,4569"
2020-02-25,"154,58","116,2","12,64","22,465","115,132","143,17","102,92","96,489","8569,71","226,9186","0,0523","152,1187"
2020-02-24,157,"120,92","12,72","23,31","114,932","143,17","102,83","95,269","8909,69","245,0562","0,054","159,631"
2020-02-21,164,"124,52","12,68","24,065","114,819","142,95","102,33","94,613","8946,09","244,7379","0,0536","155,2873"
2020-02-20,"170,88","127,98","12,8","24,72","115,013","142,39","102,04","93,831","8915,23","238,71","0,0543","150,7497"
2020-02-19,"173,04","127,02","12,68","25,295","114,315","142,39","101,98","92,747","8894,46","239,6916","0,0548","154,0876"
2020-02-18,"173,76","125,52","12,8","25,545","113,973","142,39","101,98","92,49","9432,29","261,5546","0,0582","152,374"
2020-02-17,"172,58","126,84","12,92","25,49","114,198","141,76","101,81","92,387","8957,93","246,8252","0,0543","157,1038"
2020-02-14,"170,12","126,64","12,88","25,43","113,919","141,76","101,81","92,54","9567,14","263,6457","0,0652","158,5188"
2020-02-13,"170,32","127,08","12,96","25,285","113,664","141,62","101,81","92,105","9446,06","247,9241","0,0632","165,424"
2020-02-12,"170,04","127,18","13,08","25,39","113,306","141,68","101,81","91,621","9517,48","244,5897","0,0635","163,9997"
2020-02-11,"169,28","126,24",13,"25,19","113,427","141,94","101,81","91,721","9405,07","217,2642","0,0572","163,0644"
2020-02-10,"172,28","126,08","12,96","24,97","114,554","141,94","101,81","92,459","9035,21","204,6304","0,0549","150,7329"
2020-02-07,"167,84","124,98","12,96","24,715","114,29","141,22","101,55","91,898","8960,45","204,2504","0,0546","122,6136"
2020-02-06,"166,38","125,56","13,04","24,83","114,18","140,98","101,51","91,012","8883,69","194,0906","0,0543","119,5906"
2020-02-05,"162,74","122,98","12,88","24,745","113,98","141,02","101,51","91,464","8735,08","185,3036","0,0539","119,7413"
2020-02-04,"162,7","123,4","12,76","24,62","114,9","141,2","101,67","92,609","8305,18","170,8609","0,0508","147,7489"
2020-02-03,"157,34","120,46","12,56","24,125","115,8","141,56","101,95","93,406","8405,64","171,7679","0,0516","147,3453"
2020-01-31,"153,7","119,24","12,44",24,"115,76","141,56","101,77","93,743","8463,39","163,7368","0,049","148,8698"
2020-01-30,"156,72","121,04","12,8","24,285","115,21","141,56","101,77","93,044","8613,23","167,2512","0,0511","142,8007"
2020-01-29,"152,7","121,84","12,92","24,235","114,66","141,25","101,56","91,941","8431,88","157,6801","0,0496","167,7453"
2020-01-28,"150,66","121,86","12,84","24,235","113,89","141,25","101,56","91,255","8510,56","159,5714","0,0475","108,142"
2020-01-27,"147,68","119,4","12,76","23,965","114,88","140,83","101,53","91,711","8072,61","154,3405","0,0433","99,7067"
2020-01-24,"149,74","121,98","12,84","24,185","114,11","140,29","101,07","90,675","7652,8","147,4398","0,0403","109,3471"
2020-01-23,"150,52","123,4","12,84","24,31","113,6","140,07","101,07","90,148","7596,96","147,3275","0,0391","102,4153"
2020-01-22,"149,5","123,54","12,68","24,3","112,829","138,91","101,07","89,153","7811,61","151,4546","0,041","102,4153"
2020-01-21,"150,48","123,3","12,76","24,515","112,52","138,7","100,82","88,93","7876,72","152,8175","0,0412","100,4145"
2020-01-20,"151,4","124,1","12,68","24,495","111,84","137,58","100,71","87,828","7787,27","150,3669","0,0397","99,8655"
2020-01-17,"150,5",124,"12,56","24,305","111,71","137,39","100,71","87,657","8021,82","153,5041","0,0408","89,3102"
2020-01-16,"149,2","123,36","12,52","24,255","111,7",138,"100,71","88,069","7831,41","147,7887","0,037","95,7926"
2020-01-15,"146,3","122,06","12,56","24,195","111,19",138,"100,71","87,556","7903,47","149,2158","0,0383","94,3652"
2020-01-14,"145,42","125,72","12,6","24,845","110,47","137,32","100,61","86,662","7931,8","149,1189","0,0372","96,0181"
2020-01-13,"146,08","122,68","12,64","25,37","110,09","137,32","100,61","86,207","7286,02","129,0126","0,0333","90,8898"
2020-01-10,"145,1","122,78","12,56","25,425","111,1","137,03","100,61","87,431","7361,79","129,9963","0,033","92,6967"
2020-01-09,"145,72","123,74","12,6","25,29","110,86","136,97","100,61","87,068","7044,51","124,1425","0,0326","104,5437"
2020-01-08,"144,4","123,14","12,72","25,265","111,34","137,55","100,86","88,059","7234,23","126,5302","0,0328","104,0957"
2020-01-07,"141,9","121,78","12,68","25,28","112,55","137,95","100,86","88,867","7326,25","128,3198","0,033","104,8722"
2020-01-06,"141,78","123,36","12,52","25,01","112,85","138,02","100,86","89,162","6936,5","128,8001","0,0328","89,1433"
2020-01-03,"142,48","123,9","12,56","25,435","112,96","138,02","100,71","89,161","6572,7","120,0421","0,0304","87,0041"
2020-01-02,"143,44","125,94","12,68","25,355","111,97","137,31","100,37","87,714","6234,75","113,7357","0,0294","86,0755"
2019-12-30,"142,04","124,38","12,64","25,28","110,78","138,29","100,37","86,911","6462,64","117,4213","0,0301","84,8806"
2019-12-27,"142,1","124,22","12,6","25,235","112,23","138,29","100,37","87,853","6496,4","113,1165","0,0297","84,5935"
2019-12-23,"141,86","124,02","12,8","25,4","112,01","138,1","100,37","88,02","6611,24","115,5989","0,03","88,0477"
2019-12-20,"141,92","123,68","12,8","25,405","112,26","138,1","100,37","88,335","6505,83","115,801","0,0305","81,8629"
2019-12-19,"139,94","123,34","12,84","25,08","112,16","138,1","100,37","87,772","6440,69","115,2352","0,0299","77,6296"
2019-12-18,"139,18","124,04","12,8","25,095","112,42","138,76","100,54","88,184","6562,57","119,4266","0,0307","84,3893"
2019-12-17,"138,96","123,42","12,76","24,88","113,32","138,76","100,55","89,516","5951,17","109,3074","0,0282","84,3959"
2019-12-16,"139,52","123,9","12,76","24,935","112,84","138,21","100,55","89,515","6200,61","119,1053","0,0307","85,1182"
2019-12-13,"138,94","122,94","12,72","24,885","113,11","138,21","100,55","89,29","6531,18","130,1757","0,0334","77,6694"
2019-12-12,"137,42","123,84","12,76","24,545","112,36","138,34","100,55","88,597","6446,67","129,6","0,0328","76,1201"
2019-12-11,"136,24","121,16","12,68","24,535","113,25","138,34","100,49","89,435","6484,83","128,825","0,033","81,5106"
2019-12-10,"135,94","121,08","12,72","24,49","112,8","138,34","100,49","89,484","6526,32","131,2958","0,0331","82,3832"
2019-12-09,"136,94","121,38","12,88","24,82","112,88","138,34","100,49","89,633","6646,53","133,2973","0,0339","81,8104"
2019-12-06,"137,1","122,08","12,88","24,955","112,48","138,34","100,49","89,507","6833,16","134,3836","0,0345","78,0448"
2019-12-05,"134,96",120,"12,84","24,665","112,319","138,34","100,76","89,581","6669,92","133,3204","0,0342","89,5325"
2019-12-04,"135,28","119,36","12,96","24,585","112,97","138,34","101,01","90,48","6506,19","131,3618","0,0338","83,9643"
2019-12-03,"133,98",117,"12,68","24,29","113,82","137,64","100,45","90,909","6599,68","133,1457","0,0343","84,0936"
2019-12-02,"135,36","118,56","12,64","24,585","112,42","137,71","100,53","89,154","6615,42","134,4328","0,0345","92,6012"
2019-11-29,"138,18","120,16","12,72","24,67","114,05","138,15","100,66","91,11","7051,23","140,2869","0,0374","75,8003"
2019-11-28,"138,8","119,78","12,88","24,755","114,05","138,15","100,66","91,465","6761,35","137,0395","0,0357","83,1505"
2019-11-27,"138,38","119,94","12,92","24,855","114,31","138,15","100,66","90,289","6848,68","139,4249","0,0356","85,7639"
2019-11-26,"138,18","119,22","12,8","24,845","114,21","137,67","100,66","90,161","6512,32","133,6233","0,0334","82,438"
2019-11-25,"137,42","119,36","12,92","25,09","113,73","137,32","100,64","89,678","6487,72","133,3396","0,0331","85,723"
2019-11-22,"135,64","117,02","12,92","25,14","113,93","137,32","100,68","89,981","6625,15","135,936","0,0336","96,7904"
2019-11-21,"135,24","117,42","12,84","25,05","113,16","137,32","100,68","88,919","6899,02","145,5536","0,0348","92,8455"
2019-11-20,"134,94","117,38","12,68","24,975","113,56","137,32","100,68","89,699","7309,4","157,6716","0,0372","102,3333"
2019-11-19,"135,84","117,76","12,92","25,215","113,62","136,07","100,34","89,42","7346,1","158,7083","0,0388","101,9317"
2019-11-18,"135,58","117,82","12,92","25,195","113,88","135,94","100,34","89,419","7400,44","161,0625","0,0397","105,5959"
2019-11-15,"135,34","116,98","13,16","25,24","114,23","135,86","100,27","89,494","7666,94","162,9457","0,0401","105,354"
2019-11-14,"133,86","116,62","12,92","25,175","114,89","135,52","100,25","88,434","7846,97","168,5118","0,039","102,2785"
2019-11-13,"133,78","116,64","13,12","25,29","114,02","134,85","100,07","88,359","7976,45","170,8692","0,0395","100,2224"
2019-11-12,"133,5","117,18","12,96","25,385","113,23","134,85","100,07","86,383","7935,63","168,166","0,0404","101,431"
2019-11-11,"132,26","117,64","13,12","25,25","113,11","134,85","100,24","86,651","7914,23","168,0587","0,0395","99,819"
2019-11-08,"131,7","118,18","13,04","25,145","113,82","135,34","100,24","87,018","7967,45","167,0985","0,0386","101,4404"
2019-11-07,"130,72","117,68","12,8","24,895","113,33","135,47","100,4","86,673","8339,83","169,4453","0,0394","98,3126"
2019-11-06,"130,04","116,68","12,64","24,495","115,21","136,13","100,4","88,679","8452,8","173,2566","0,0404","98,3574"
2019-11-05,"130,56","117,42","12,6","24,235","114,7","136,13","100,79","88,078","8411,64","170,3583","0,0401","99,2218"
2019-11-04,"129,72","115,82","12,56","24,065","115,26","137,53","101,05","88,903","8472,29","167,2067","0,0385","98,6437"
2019-11-01,"128,46","113,94","12,48","23,765","115,58","137,53","101,16","90,093","8292,34","163,9031","0,0379","93,9837"
2019-10-31,"128,84","111,58","12,4","23,68","116,04","137,53","100,92","91,092","8217,11","163,5655","0,0371","100,7025"
2019-10-30,"129,84","112,66","12,48","23,885","114,78","136,37","100,91","89,581","8226,91","164,2418","0,0376","100,538"
2019-10-29,"128,5","113,44","12,52","24,175","114,23","136,37","101,05","89,428","8490,5","171,592","0,0389","90,9264"
2019-10-28,"130,2","113,82","12,44","24,33","113,62","137,27","101,09","88,57","8310,94","164,2705","0,0389","103,4612"
2019-10-25,"126,76","113,94","12,48","24,185","114,11","137,8","101,09","90,241","7824,03","163,8034","0,0374","97,3458"
2019-10-24,"126,06","112,52","12,36","24,34","114,88","137,8","101,09","91,243","6708,23","144,6574","0,0339","100,7384"
2019-10-23,"123,38","112,3","12,28","24,115","114,61","137,8","101,09","91,086","6713,44","145,6694","0,0326","98,7037"
2019-10-22,"122,56","111,36","12,16","24,03","113,68","137,8","101,03","90,212","7229,21","154,7422","0,0354","99,3732"
2019-10-21,"123,82","110,72","12,2","24,135","112,65","137,8","101,03","88,891","7384,85","156,1836","0,0352","98,9177"
2019-10-18,"123,64","107,94","12,08","23,935","113,43","137,92","101,03","90,134","7138,2","155,2601","0,034","97,8033"
2019-10-17,"125,66","108,1","12,2","23,965","113,98","137,92","101,03","90,825","7275,85","159,4216","0,0352","95,7195"
2019-10-16,"126,8",108,"12,32","23,705","113,23","137,92","101,03","90,131",7237,"157,7962","0,0348","93,9032"
2019-10-15,"128,32","110,26","12,4","23,915","113,261","137,92","101,03","90,874","7410,74","163,7109","0,0357","95,8477"
2019-10-14,"126,68","105,36","12,24","23,38","113,921","137,74","101,03","91,079","7587,83","169,2886","0,0376","100,0883"
2019-10-11,"127,44","105,1","12,24","23,575","113,071","137,74","101,03","91,416","7504,44","163,7223","0,0368","96,6"
2019-10-10,"126,06","103,62",12,"22,75","114,261","138,81","101,59","92,985","7807,54","173,682","0,0381","95,9161"
2019-10-09,"126,22","102,54","12,08","22,5","115,451","139,47","101,64","94,877","7825,75","175,9133","0,0389","94,5412"
2019-10-08,"124,62","101,94","11,92","22,445","116,111","139,47","101,64","96,179","7486,86","165,1867","0,0375","101,4628"
2019-10-07,"125,26","104,12","11,84","22,78","115,751","139,47","101,64","95,77","7489,73","164,1481","0,0376","101,5635"
2019-10-04,"125,7","104,26",12,"22,495","116,091","139,2","101,44","96,316","7442,76","160,1206","0,0363","103,5382"
2019-10-03,"124,56","102,2","11,88","22,43","115,171","138,71","101,08","95,59","7519,71","159,2744","0,0349","90,7367"
2019-10-02,"123,42","103,22","11,96","22,465","115,471","138,22","100,72","94,875","7651,83","164,7802","0,0359","95,8658"
2019-10-01,"125,5","105,5","12,16","23,115","115,811","137,9","100,54","95,66","7623,75","161,133","0,0352","104,1722"
2019-09-30,"127,6","107,84","12,32","23,38","115,651","137,9","100,61","95,987","7620,84","165,7782","0,0354","102,4893"
2019-09-27,"125,56","107,5","12,494","23,14","115,86","137,9","100,61","96,726","7509,02","158,9838","0,0361","96,5892"
2019-09-26,"127,86","107,1","12,5","23,095","116,2","137,9","100,76","97,223","7386,13","151,8966","0,0343","103,8368"
2019-09-25,"127,72","106,94","12,438","22,77","116,69","137,9","100,79","95,493","7711,43","155,3455","0,0362","111,1798"
2019-09-24,"124,36","106,42","12,386","23,035","116,67","137,66","100,54","95,016",7763,"151,5483","0,0353","112,3873"
2019-09-23,"126,74","107,98","12,484","23,115","115,98","137,1","100,44","94,081","8813,7","182,7495","0,0432","108,4962"
2019-09-20,"126,6","107,78","12,344","23,31","114,791","135,62","99,84","93,361","9234,71","197,8236","0,0465","106,6992"
2019-09-19,"127,6","108,2","12,266","22,925","114,221","135,62","99,82","92,773","9299,79","199,8437","0,0477","104,0733"
2019-09-18,"125,48","108,44","12,36","22,615","114,351","134,94","99,7","92,113","9219,04","190,749","0,0487","104,1987"
2019-09-17,"123,6",107,"12,59","22,535","113,461","134,67","99,7","90,934","9215,3","187,5478","0,0447","99,6131"
2019-09-16,"123,86","108,12","12,32","22,395","113,481","134,67","99,7","90,379","9334,82","179,5838","0,0429","106,1"
2019-09-13,"123,76","108,42","12,32","22,76","112,581","134,67","99,7","90,464",9319,"162,7542","0,0409","107,29"
2019-09-12,"124,72","106,5","12,268","22,47","114,171","136,43","100,18","92,881","9429,58","163,5881","0,0415","100,9723"
2019-09-11,"123,2","106,3","12,256","22,405","113,511","136,43","100,18","92,387","9240,54","162,0435","0,0408","100,4733"
2019-09-10,"122,5","105,7","12,07","22,435","113,491","138,67","101,14","95,188","9152,45","162,9188","0,042","99,2445"
2019-09-09,"123,92","104,34","12,01","21,96","114,341","139,95","101,15","95,344","9341,02","163,4646","0,0422","97,7637"
2019-09-06,"126,16","102,08","11,89","21,535","115,721","139,98","101,19","97,417","9288,17","152,112","0,0399","93,8427"
